REGN,NAME_B,NUM_SC,DT,A_P,IITG_RUB,Применяется
2289,РУССКИЙ СТАНДАРТ,475,2026-03-01,1,668000.0,
2289,РУССКИЙ СТАНДАРТ,620,2026-03-01,1,790000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,810,2026-03-01,1,102000.0,
2838,СИНКО-БАНК,604,2026-03-01,1,82827000.0,
2838,СИНКО-БАНК,933,2026-03-01,1,0.0,
2312,БАНК ДОМ.РФ,474,2026-03-01,1,478690058000.0,
3027,ЯНДЕКС,32.2,2026-03-01,1,500000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,32.1,2026-03-01,1,115000000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,706,2026-03-01,1,514443000.0,
3349,РОССЕЛЬХОЗБАНК,933,2026-03-01,1,244024785000.0,
3507,СЕВЕРСТРОЙБАНК,608,2026-03-01,1,4523000.0,
3547,ЦЕНТР РАСЧЕТОВ,474,2026-03-01,1,1120000.0,
3547,ЦЕНТР РАСЧЕТОВ,304,2026-03-01,1,11204000.0,
3547,ЦЕНТР РАСЧЕТОВ,617,2026-03-01,1,1131000.0,
3547,ЦЕНТР РАСЧЕТОВ,939,2026-03-01,1,42235000.0,
3518,ТВОИ ПЛАТЕЖИ,60.0,2026-01-01,1,14687000.0,
3306,ПЕТЕРБУРГСКИЙ РАСЧЕТНЫЙ ЦЕНТР,609,2026-03-01,1,55280000.0,
3027,ЯНДЕКС,90.4,2026-03-01,1,37251000.0,
3027,ЯНДЕКС,114,2026-03-01,1,5253000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,32.2,2026-03-01,1,23416000.0,
2838,СИНКО-БАНК,620,2026-03-01,1,24814000.0,
2838,СИНКО-БАНК,475,2026-03-01,1,56084000.0,
3300,КОШЕЛЕВ-БАНК,90.4,2026-03-01,1,8996982000.0,
3300,КОШЕЛЕВ-БАНК,459,2026-03-01,1,90099000.0,
3300,КОШЕЛЕВ-БАНК,90.5,2026-03-01,1,37733215000.0,
3306,ПЕТЕРБУРГСКИЙ РАСЧЕТНЫЙ ЦЕНТР,604,2026-03-01,1,9367000.0,
3306,ПЕТЕРБУРГСКИЙ РАСЧЕТНЫЙ ЦЕНТР,111,2026-03-01,1,800978000.0,
2312,БАНК ДОМ.РФ,509,2026-03-01,1,6000.0,
2312,БАНК ДОМ.РФ,90.4,2026-03-01,1,682019382000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,620,2026-03-01,1,339494000.0,
3559,ИНСТАНТ ПЭЙ,301,2026-03-01,1,157000.0,
3559,ИНСТАНТ ПЭЙ,319,2026-03-01,1,128800000.0,
3559,ИНСТАНТ ПЭЙ,604,2026-03-01,1,4331000.0,
3559,ИНСТАНТ ПЭЙ,706,2026-03-01,1,12565000.0,
695,НАЛЬЧИК,99998,2026-03-01,1,884128000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,60.0,2026-03-01,1,697771000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,458,2026-03-01,1,277495000.0,Да
493,ЧЕЛЯБИНВЕСТБАНК,454,2026-03-01,1,1655193000.0,Да
600,ИНТЕРПРОГРЕССБАНК,451,2026-03-01,1,45239000.0,Да
600,ИНТЕРПРОГРЕССБАНК,612,2026-03-01,1,0.0,
600,ИНТЕРПРОГРЕССБАНК,941,2026-03-01,1,0.0,
600,ИНТЕРПРОГРЕССБАНК,504,2026-03-01,1,5643046000.0,
600,ИНТЕРПРОГРЕССБАНК,90.4,2026-03-01,1,21647789000.0,
600,ИНТЕРПРОГРЕССБАНК,45.0,2026-03-01,1,14625529000.0,
600,ИНТЕРПРОГРЕССБАНК,501,2026-03-01,1,4889284000.0,
600,ИНТЕРПРОГРЕССБАНК,47.1,2026-03-01,1,264000.0,
493,ЧЕЛЯБИНВЕСТБАНК,302,2026-03-01,1,534483000.0,
493,ЧЕЛЯБИНВЕСТБАНК,453,2026-03-01,1,22809000.0,Да
493,ЧЕЛЯБИНВЕСТБАНК,304,2026-03-01,1,24451000.0,
493,ЧЕЛЯБИНВЕСТБАНК,60.0,2026-03-01,1,552234000.0,
600,ИНТЕРПРОГРЕССБАНК,706,2026-03-01,1,3277496000.0,
600,ИНТЕРПРОГРЕССБАНК,939,2026-03-01,1,28339000.0,
857,ДОЛИНСК,301,2026-03-01,1,1777349000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,302,2026-03-01,1,3711403000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,610,2026-03-01,1,17294000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,808,2026-03-01,1,0.0,
804,СЛАВЯНБАНК,301,2026-03-01,1,47156000.0,
804,СЛАВЯНБАНК,106,2026-03-01,1,28157000.0,
804,СЛАВЯНБАНК,604,2026-03-01,1,170005000.0,
804,СЛАВЯНБАНК,90.5,2026-03-01,1,264789000.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,319,2026-03-01,1,1315000000.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,99996,2026-03-01,1,0.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,609,2026-03-01,1,64961000.0,
600,ИНТЕРПРОГРЕССБАНК,99998,2026-03-01,1,40882538000.0,
665,ГАЗТРАНСБАНК,20.0,2026-03-01,1,102457000.0,
665,ГАЗТРАНСБАНК,32.1,2026-03-01,1,700000000.0,
665,ГАЗТРАНСБАНК,304,2026-03-01,1,5852000.0,
665,ГАЗТРАНСБАНК,506,2026-03-01,1,50532000.0,
783,РОЯЛ КРЕДИТ БАНК,45.0,2026-03-01,1,306649000.0,
783,РОЯЛ КРЕДИТ БАНК,306,2026-03-01,1,13000.0,
783,РОЯЛ КРЕДИТ БАНК,706,2026-03-01,1,243290000.0,
783,РОЯЛ КРЕДИТ БАНК,32.2,2026-03-01,1,3000000.0,
783,РОЯЛ КРЕДИТ БАНК,47.1,2026-03-01,1,430138000.0,
783,РОЯЛ КРЕДИТ БАНК,90.5,2026-03-01,1,4008321000.0,
783,РОЯЛ КРЕДИТ БАНК,106,2026-03-01,1,23995000.0,
783,РОЯЛ КРЕДИТ БАНК,302,2026-03-01,1,72302000.0,
3518,ТВОИ ПЛАТЕЖИ,608,2026-01-01,1,69865000.0,
492,ДОНКОМБАНК,20.0,2026-03-01,1,158205000.0,
492,ДОНКОМБАНК,319,2026-03-01,1,875000000.0,
492,ДОНКОМБАНК,304,2026-03-01,1,10002000.0,
492,ДОНКОМБАНК,306,2026-03-01,1,15000.0,
356,ВИТАБАНК,474,2026-03-01,1,17949000.0,
53,АЛЕКСАНДРОВСКИЙ,612,2026-03-01,1,0.0,
53,АЛЕКСАНДРОВСКИЙ,319,2026-03-01,1,40000000.0,
53,АЛЕКСАНДРОВСКИЙ,604,2026-03-01,1,1063252000.0,
3245,ФИНСТАР,506,2026-03-01,1,129568000.0,
53,АЛЕКСАНДРОВСКИЙ,302,2026-03-01,1,68142000.0,
3245,ФИНСТАР,610,2026-03-01,1,6418000.0,
3176,БАЛТИНВЕСТБАНК,608,2026-03-01,1,174272000.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,60.0,2026-03-01,1,30397000.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,454,2026-03-01,1,179874000.0,Да
3271,ПЕРВЫЙ ДОРТРАНСБАНК,306,2026-03-01,1,8000.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,301,2026-03-01,1,72125000.0,
3271,ПЕРВЫЙ ДОРТРАНСБАНК,604,2026-03-01,1,138106000.0,
3416,УНИФОНДБАНК,474,2026-03-01,1,446901000.0,
3416,УНИФОНДБАНК,45.2,2026-03-01,1,1600000.0,
3416,УНИФОНДБАНК,459,2026-03-01,1,28043000.0,
3245,ФИНСТАР,612,2026-03-01,1,0.0,
3245,ФИНСТАР,32.2,2026-03-01,1,126600000.0,
3245,ФИНСТАР,806,2026-03-01,1,6000.0,
3245,ФИНСТАР,45.2,2026-03-01,1,1204859000.0,
3176,БАЛТИНВЕСТБАНК,99996,2026-03-01,1,71986000.0,
53,АЛЕКСАНДРОВСКИЙ,501,2026-03-01,1,3304342000.0,
1144,БРАТСКИЙ АНКБ,609,2026-03-01,1,42992000.0,
538,ПРОМСЕЛЬХОЗБАНК,90.4,2026-03-01,1,712647000.0,
538,ПРОМСЕЛЬХОЗБАНК,319,2026-03-01,1,17000000.0,
538,ПРОМСЕЛЬХОЗБАНК,458,2026-03-01,1,5687000.0,Да
212,ПРИО-ВНЕШТОРГБАНК,612,2026-03-01,1,0.0,
212,ПРИО-ВНЕШТОРГБАНК,32.2,2026-03-01,1,500000.0,
1114,ХИМИК,619,2026-03-01,1,9857000.0,
1114,ХИМИК,90.5,2026-03-01,1,2704916000.0,
1114,ХИМИК,447,2026-03-01,1,330000.0,Да
1114,ХИМИК,458,2026-03-01,1,1617000.0,Да
1114,ХИМИК,45.2,2026-03-01,1,14191000.0,
1114,ХИМИК,90.4,2026-03-01,1,170021000.0,
1973,АВТОКРЕДИТБАНК,707,2026-03-01,1,0.0,
1973,АВТОКРЕДИТБАНК,604,2026-03-01,1,7759000.0,
1144,БРАТСКИЙ АНКБ,608,2026-03-01,1,27468000.0,
53,АЛЕКСАНДРОВСКИЙ,939,2026-03-01,1,0.0,
53,АЛЕКСАНДРОВСКИЙ,458,2026-03-01,1,102851000.0,Да
53,АЛЕКСАНДРОВСКИЙ,619,2026-03-01,1,443500000.0,
3535,ЭЛПЛАТ,302,2026-03-01,1,93529000.0,
3535,ЭЛПЛАТ,60.0,2026-03-01,1,705000.0,
3535,ЭЛПЛАТ,319,2026-03-01,1,225500000.0,
3538,БАНК 131,454,2026-03-01,1,456000.0,Да
1144,БРАТСКИЙ АНКБ,60.0,2026-03-01,1,18157000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,604,2026-03-01,1,1186247000.0,
933,ТОРЖОК,45.0,2026-03-01,1,56289000.0,
933,ТОРЖОК,454,2026-03-01,1,975000.0,Да
933,ТОРЖОК,99998,2026-03-01,1,287672000.0,
2761,АМАНАТ,458,2026-03-01,1,10502000.0,Да
2499,КРОНА-БАНК,474,2026-03-01,1,635000.0,
2499,КРОНА-БАНК,90.6,2026-03-01,1,91000.0,
2499,КРОНА-БАНК,106,2026-03-01,1,16126000.0,
685,РУССКИЙ РЕГИОНАЛЬНЫЙ БАНК,47.1,2026-03-01,1,2520000.0,
2499,КРОНА-БАНК,604,2026-03-01,1,153499000.0,
685,РУССКИЙ РЕГИОНАЛЬНЫЙ БАНК,45.2,2026-03-01,1,8702000.0,
121,ЦЕНТРОКРЕДИТ,608,2026-03-01,1,378728000.0,
121,ЦЕНТРОКРЕДИТ,451,2026-03-01,1,36373636000.0,Да
121,ЦЕНТРОКРЕДИТ,99998,2026-03-01,1,36712697000.0,
121,ЦЕНТРОКРЕДИТ,99996,2026-03-01,1,327677537000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,90.4,2026-03-01,1,38133000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,609,2026-03-01,1,130235000.0,
685,РУССКИЙ РЕГИОНАЛЬНЫЙ БАНК,458,2026-03-01,1,40021000.0,Да
685,РУССКИЙ РЕГИОНАЛЬНЫЙ БАНК,90.6,2026-03-01,1,2000.0,
2015,СИБСОЦБАНК,302,2026-03-01,1,29011000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,319,2026-03-01,1,0.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,32.2,2026-03-01,1,2572742000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,501,2026-03-01,1,2070421000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,90.3,2026-03-01,1,62122000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,99998,2026-03-01,1,33783573000.0,
3124,НС БАНК,941,2026-03-01,1,0.0,
2846,СМЛТ,502,2026-03-01,1,719630000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,20.0,2026-03-01,1,132143000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,939,2026-03-01,1,0.0,
3176,БАЛТИНВЕСТБАНК,616,2026-03-01,1,0.0,
3176,БАЛТИНВЕСТБАНК,474,2026-03-01,1,1611897000.0,
2015,СИБСОЦБАНК,45.2,2026-03-01,1,569144000.0,
2015,СИБСОЦБАНК,608,2026-03-01,1,37552000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,608,2026-03-01,1,225380000.0,
2559,ЗИРААТ БАНК (МОСКВА),459,2026-03-01,1,7972000.0,
2559,ЗИРААТ БАНК (МОСКВА),90.5,2026-03-01,1,35878293000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),708,2026-03-01,1,1368235000.0,
3540,РДК,617,2026-03-01,1,32075000.0,
478,КУБАНЬТОРГБАНК,32.1,2026-03-01,1,2400000000.0,
478,КУБАНЬТОРГБАНК,319,2026-03-01,1,75000000.0,
705,СИНАРА,933,2026-03-01,1,74886660000.0,
705,СИНАРА,90.4,2026-03-01,1,15313036000.0,
705,СИНАРА,609,2026-03-01,1,6485006000.0,
1,ЮНИКРЕДИТ БАНК,501,2026-03-01,1,40426000.0,
963,СОВКОМБАНК,454,2026-03-01,1,18517476000.0,Да
1,ЮНИКРЕДИТ БАНК,604,2026-03-01,1,81551575000.0,
3554,АМРА,706,2026-03-01,1,9898000.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,608,2026-03-01,1,30729000.0,
1,ЮНИКРЕДИТ БАНК,616,2026-03-01,1,0.0,
1,ЮНИКРЕДИТ БАНК,459,2026-03-01,1,705854000.0,
3533,ЭЛЕКСИР,604,2026-03-01,1,51186000.0,
3533,ЭЛЕКСИР,609,2026-03-01,1,37994000.0,
3554,АМРА,60.0,2026-03-01,1,3008000.0,
3554,АМРА,604,2026-03-01,1,24248000.0,
3468,САНКТ-ПЕТЕРБУРГСКИЙ БАНК ИНВЕСТИЦИЙ,458,2026-03-01,1,70000.0,Да
1,ЮНИКРЕДИТ БАНК,32.2,2026-03-01,1,1768658000.0,
2103,МУНИЦИПАЛЬНЫЙ КАМЧАТПРОФИТБАНК,32.1,2026-03-01,1,1100000000.0,
2103,МУНИЦИПАЛЬНЫЙ КАМЧАТПРОФИТБАНК,99996,2026-03-01,1,0.0,
2103,МУНИЦИПАЛЬНЫЙ КАМЧАТПРОФИТБАНК,609,2026-03-01,1,28437000.0,
2103,МУНИЦИПАЛЬНЫЙ КАМЧАТПРОФИТБАНК,99998,2026-03-01,1,188000.0,
2210,ТРАНСКАПИТАЛБАНК,32.1,2026-03-01,1,838146000.0,
2065,ЖИВАГО БАНК,60.0,2026-03-01,1,10428000.0,
2065,ЖИВАГО БАНК,304,2026-03-01,1,11458000.0,
1052,МТИ БАНК,612,2026-03-01,1,0.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,325,2026-03-01,1,698000.0,
1052,МТИ БАНК,306,2026-03-01,1,2000.0,
1052,МТИ БАНК,458,2026-03-01,1,418287000.0,Да
1896,ВОЛОГЖАНИН,45.2,2026-03-01,1,737890000.0,
1896,ВОЛОГЖАНИН,32.1,2026-03-01,1,852000000.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,32.1,2026-03-01,1,3990000000.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,459,2026-03-01,1,60256255000.0,
3468,САНКТ-ПЕТЕРБУРГСКИЙ БАНК ИНВЕСТИЦИЙ,474,2026-03-01,1,923000.0,
3468,САНКТ-ПЕТЕРБУРГСКИЙ БАНК ИНВЕСТИЦИЙ,306,2026-03-01,1,0.0,
3231,АГОРА,301,2026-03-01,1,37869000.0,
3231,АГОРА,454,2026-03-01,1,11500000.0,Да
2816,БАНК СГБ,45.2,2026-03-01,1,19215417000.0,
2816,БАНК СГБ,506,2026-03-01,1,175809000.0,
2816,БАНК СГБ,604,2026-03-01,1,2332177000.0,
3252,ГАЗЭНЕРГОБАНК,60.0,2026-03-01,1,1193147000.0,
3252,ГАЗЭНЕРГОБАНК,707,2026-03-01,1,0.0,
3252,ГАЗЭНЕРГОБАНК,90.5,2026-03-01,1,131915394000.0,
3252,ГАЗЭНЕРГОБАНК,45.2,2026-03-01,1,26249823000.0,
3314,ЭЛЕКСНЕТ,60.0,2026-03-01,1,45858000.0,
3314,ЭЛЕКСНЕТ,458,2026-03-01,1,5134000.0,Да
3314,ЭЛЕКСНЕТ,90.5,2026-03-01,1,163501000.0,
3314,ЭЛЕКСНЕТ,608,2026-03-01,1,217536000.0,
1659,БАНК ОРАНЖЕВЫЙ,604,2026-03-01,1,135670000.0,
3242,МЕЖБАНКОВСКИЙ КРЕДИТНЫЙ СОЮЗ,707,2026-03-01,1,244287000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,319,2026-03-01,1,2454600000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,454,2026-03-01,1,109270000.0,Да
2883,БИЗНЕС-СЕРВИС-ТРАСТ,301,2026-03-01,1,44797000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,619,2026-03-01,1,18338000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,90.5,2026-03-01,1,1155547000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,20.0,2026-03-01,1,62180000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,99998,2026-03-01,1,2781266000.0,
1659,БАНК ОРАНЖЕВЫЙ,301,2026-03-01,1,122690000.0,
1659,БАНК ОРАНЖЕВЫЙ,90.5,2026-03-01,1,28424000.0,
3296,ПРОФЕССИОНАЛ БАНК,604,2026-03-01,1,299217000.0,
3296,ПРОФЕССИОНАЛ БАНК,32.1,2026-03-01,1,0.0,
3296,ПРОФЕССИОНАЛ БАНК,474,2026-03-01,1,63665000.0,
3463,Ю БИ ЭС БАНК,301,2026-03-01,1,263000.0,
3466,НАЦИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР,707,2026-03-01,1,0.0,
3466,НАЦИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР,934,2026-03-01,1,225866739000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,707,2026-03-01,1,0.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,60.0,2026-03-01,1,49748000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,619,2026-03-01,1,42006000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,617,2026-03-01,1,3166571000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,99998,2026-03-01,1,23484376000.0,
3533,ЭЛЕКСИР,610,2026-03-01,1,0.0,
3296,ПРОФЕССИОНАЛ БАНК,454,2026-03-01,1,288168000.0,Да
3296,ПРОФЕССИОНАЛ БАНК,45.0,2026-03-01,1,1163926000.0,
3379,МАКСИМА,319,2026-03-01,1,676000000.0,
3379,МАКСИМА,617,2026-03-01,1,393000.0,
3379,МАКСИМА,451,2026-03-01,1,78704000.0,Да
3379,МАКСИМА,459,2026-03-01,1,3049000.0,
3379,МАКСИМА,608,2026-03-01,1,23289000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,933,2026-03-01,1,816344000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,60.0,2026-03-01,1,635839000.0,
2618,МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ,20.0,2026-03-01,1,472576000.0,
3252,ГАЗЭНЕРГОБАНК,306,2026-03-01,1,85740000.0,
3252,ГАЗЭНЕРГОБАНК,526,2026-03-01,1,5892020000.0,
3202,НОКССБАНК,604,2026-03-01,1,92105000.0,
3017,РЕСПУБЛИКАНСКИЙ КРЕДИТНЫЙ АЛЬЯНС,474,2026-03-01,1,56153000.0,
3017,РЕСПУБЛИКАНСКИЙ КРЕДИТНЫЙ АЛЬЯНС,620,2026-03-01,1,5000000.0,
3017,РЕСПУБЛИКАНСКИЙ КРЕДИТНЫЙ АЛЬЯНС,459,2026-03-01,1,58131000.0,
3185,ЭС-БИ-АЙ БАНК,20.0,2026-03-01,1,128852000.0,
3185,ЭС-БИ-АЙ БАНК,304,2026-03-01,1,318000.0,
3185,ЭС-БИ-АЙ БАНК,458,2026-03-01,1,2290954000.0,Да
3185,ЭС-БИ-АЙ БАНК,939,2026-03-01,1,14820000.0,
3185,ЭС-БИ-АЙ БАНК,99996,2026-03-01,1,14838000.0,
3185,ЭС-БИ-АЙ БАНК,301,2026-03-01,1,4015320000.0,
3185,ЭС-БИ-АЙ БАНК,90.4,2026-03-01,1,4684846000.0,
3269,БАНК ОРЕНБУРГ,612,2026-03-01,1,0.0,
3202,НОКССБАНК,45.0,2026-03-01,1,4633518000.0,
3269,БАНК ОРЕНБУРГ,450,2026-03-01,1,9000000.0,Да
3202,НОКССБАНК,32.1,2026-03-01,1,2250000000.0,
2879,АВАНГАРД,301,2026-03-01,1,2464553000.0,
2879,АВАНГАРД,99998,2026-03-01,1,67001140000.0,
2998,ЭКСПОБАНК,474,2026-03-01,1,7906849000.0,
2990,БАЙКАЛКРЕДОБАНК,620,2026-03-01,1,22551000.0,
2990,БАЙКАЛКРЕДОБАНК,90.5,2026-03-01,1,1032837000.0,
3202,НОКССБАНК,612,2026-03-01,1,0.0,
3202,НОКССБАНК,474,2026-03-01,1,304169000.0,
3202,НОКССБАНК,501,2026-03-01,1,3101000.0,
3269,БАНК ОРЕНБУРГ,106,2026-03-01,1,116090000.0,
3330,ДЕНИЗБАНК МОСКВА,610,2026-03-01,1,5000.0,
3330,ДЕНИЗБАНК МОСКВА,706,2026-03-01,1,11954191000.0,
3330,ДЕНИЗБАНК МОСКВА,90.5,2026-03-01,1,20463367000.0,
3330,ДЕНИЗБАНК МОСКВА,617,2026-03-01,1,56050000.0,
3341,МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР,32.2,2026-03-01,1,8000000.0,
3341,МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР,90.6,2026-03-01,1,212000.0,
3341,МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР,609,2026-03-01,1,63301000.0,
3341,МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР,90.4,2026-03-01,1,1964746000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),319,2026-03-01,1,27862000000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),90.4,2026-03-01,1,541798727000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),706,2026-03-01,1,1923982000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),451,2026-03-01,1,232693000.0,Да
3328,ДОЙЧЕ БАНК,608,2026-03-01,1,1010298000.0,
3269,БАНК ОРЕНБУРГ,20.0,2026-03-01,1,255608000.0,
3328,ДОЙЧЕ БАНК,301,2026-03-01,1,3693765000.0,
3328,ДОЙЧЕ БАНК,47.1,2026-03-01,1,21449000.0,
3287,ВСЕРОССИЙСКИЙ БАНК РАЗВИТИЯ РЕГИОНОВ,3XXXX,2026-03-01,1,1081175876000.0,
328,РОССИЯ,449,2026-03-01,1,32871411000.0,Да
3303,АЗИЯ-ИНВЕСТ БАНК,706,2026-03-01,1,5788881000.0,
2990,БАЙКАЛКРЕДОБАНК,706,2026-03-01,1,49299000.0,
2507,ТОЛЬЯТТИХИМБАНК,612,2026-03-01,1,0.0,
2546,НОВИКОМБАНК,304,2026-03-01,1,1939834000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,507,2026-03-01,1,0.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,935,2026-03-01,1,0.0,
2507,ТОЛЬЯТТИХИМБАНК,451,2026-03-01,1,133438000.0,Да
2584,КРЕДИТ УРАЛ БАНК,941,2026-03-01,1,0.0,
2584,КРЕДИТ УРАЛ БАНК,453,2026-03-01,1,2565000.0,Да
2584,КРЕДИТ УРАЛ БАНК,459,2026-03-01,1,130065000.0,
2210,ТРАНСКАПИТАЛБАНК,620,2026-03-01,1,513409000.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,301,2026-03-01,1,171138659000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,604,2026-03-01,1,1042809000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,612,2026-03-01,1,0.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,454,2026-03-01,1,227295000.0,Да
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,302,2026-03-01,1,234550000.0,
2210,ТРАНСКАПИТАЛБАНК,506,2026-03-01,1,3405397000.0,
2210,ТРАНСКАПИТАЛБАНК,90.3,2026-03-01,1,3696717000.0,
2210,ТРАНСКАПИТАЛБАНК,45.2,2026-03-01,1,58720079000.0,
2210,ТРАНСКАПИТАЛБАНК,459,2026-03-01,1,1983889000.0,
2210,ТРАНСКАПИТАЛБАНК,707,2026-03-01,1,175406498000.0,
2210,ТРАНСКАПИТАЛБАНК,505,2026-03-01,1,288064000.0,
2584,КРЕДИТ УРАЛ БАНК,90.6,2026-03-01,1,301049000.0,
2584,КРЕДИТ УРАЛ БАНК,617,2026-03-01,1,19903000.0,
2650,НООСФЕРА,941,2026-03-01,1,0.0,
2650,НООСФЕРА,458,2026-03-01,1,12343000.0,Да
2650,НООСФЕРА,617,2026-03-01,1,13331000.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,303,2026-03-01,1,3607653000.0,
2772,ЮГ-ИНВЕСТБАНК,474,2026-03-01,1,133618000.0,
2772,ЮГ-ИНВЕСТБАНК,20.0,2026-03-01,1,445248000.0,
2772,ЮГ-ИНВЕСТБАНК,304,2026-03-01,1,388000.0,
2772,ЮГ-ИНВЕСТБАНК,608,2026-03-01,1,63700000.0,
2772,ЮГ-ИНВЕСТБАНК,99998,2026-03-01,1,11841113000.0,
2650,НООСФЕРА,707,2026-03-01,1,0.0,
2584,КРЕДИТ УРАЛ БАНК,504,2026-03-01,1,4372751000.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,504,2026-03-01,1,0.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,939,2026-03-01,1,0.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,506,2026-03-01,1,36398000.0,
2721,СЕВЕРНЫЙ НАРОДНЫЙ БАНК,459,2026-03-01,1,5198000.0,
2110,ПЕРЕСВЕТ,3XXXX,2026-03-01,1,32321304000.0,
3510,ЮМАНИ,90.5,2026-03-01,1,186000.0,
3510,ЮМАНИ,474,2026-03-01,1,252276000.0,
3510,ЮМАНИ,90.6,2026-03-01,1,132754000.0,
3510,ЮМАНИ,301,2026-03-01,1,737241000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,90.4,2026-03-01,1,385079000.0,
3510,ЮМАНИ,60.0,2026-03-01,1,591085000.0,
2557,СИТИБАНК,60.0,2026-03-01,1,974361000.0,
3560,ПЛАТАПЭЙ,604,2026-03-01,1,35983000.0,
3544,АЗИЯПЭЙ,90.4,2026-03-01,1,241000.0,
3544,АЗИЯПЭЙ,608,2026-03-01,1,16648000.0,
1765,ЕАТП БАНК,45.2,2026-03-01,1,693376000.0,
